# Wavelength	Transmission
1.634603	0.05112361
1.634696	0.05106822
1.634788	0.05101283
1.634881	0.05095745
1.634973	0.05090206
1.635066	0.05084667
1.635158	0.05079128
1.635251	0.05073589
1.635343	0.0506805
1.635344	0.1225194
1.635436	0.122464
1.635529	0.1224086
1.635621	0.05051434
1.635713	0.05045895
1.635806	0.05040356
1.635898	0.05034817
1.635991	0.05029278
1.636083	0.0502374
1.636176	0.05018201
1.636268	0.05012662
1.636361	0.05007123
1.636454	0.05001584
1.636546	0.04996045
1.636639	0.04990506
1.636731	0.04984968
1.636824	0.04979429
1.636916	0.0497389
1.637009	0.04968351
1.637101	0.04962812
1.637194	0.04957273
1.637286	0.04951734
1.637379	0.04946196
1.637471	0.04940657
1.637564	0.04935118
1.637656	0.04929579
1.637749	0.0492404
1.637841	0.04918501
1.637934	0.04912962
1.638026	0.04907424
1.638119	0.04901885
1.638211	0.04896346
1.638304	0.04890807
1.638396	0.04885268
1.638489	0.04879729
1.638582	0.0487419
1.638674	0.04868652
1.638767	0.04863113
1.638859	0.04857574
1.638952	0.04852035
1.639044	0.04846496
1.639137	0.04840957
1.639229	0.04835419
1.639322	0.0482988
1.639414	0.04824341
1.639507	0.04818802
1.639599	0.04813263
1.639692	0.04807724
1.639784	0.04802185
1.639877	0.04796647
1.639969	0.04791108
1.63997	0.11975
1.640062	0.1196946
1.640154	0.0478003
1.640247	0.04774491
1.640339	0.04768952
1.640432	0.04763413
1.640524	0.04757875
1.640617	0.04752336
1.64071	0.04746797
1.640802	0.04741258
1.640895	0.04735719
1.640987	0.0473018
1.64108	0.04724641
1.641172	0.04719103
1.641265	0.04713564
1.641357	0.04708025
1.64145	0.04702486
1.641542	0.04696947
1.641635	0.04691408
1.641727	0.0468587
1.64182	0.04680331
1.641912	0.04674792
1.642005	0.04669253
1.642097	0.04663714
1.64219	0.04658175
1.642282	0.04652636
1.642375	0.04647098
1.642467	0.04641559
1.64256	0.0463602
1.642652	0.04630481
1.642745	0.04624942
1.642837	0.04619403
1.64293	0.04613864
1.643023	0.04608326
1.643115	0.04602787
1.643208	0.04597248
1.6433	0.04591709
1.643393	0.0458617
1.643485	0.04580631
1.643578	0.04575092
1.643578	0.1175898
1.64367	0.1175345
1.643763	0.04564015
1.643855	0.04558476
1.643948	0.04552937
1.64404	0.04547398
1.644133	0.04541859
1.644225	0.0453632
1.644318	0.04530782
1.64441	0.04525243
1.644503	0.04519704
1.644595	0.04514165
1.644596	0.1169806
1.644688	0.1169252
1.644781	0.1168698
1.644873	0.1168144
1.644965	0.0449201
1.645058	0.04486471
1.645151	0.04480932
1.645243	0.04475393
1.645336	0.04469854
1.645428	0.04464315
1.645521	0.04458777
1.645613	0.04453238
1.645706	0.04447699
1.645798	0.0444216
1.645891	0.04436621
1.645983	0.04431082
1.646076	0.04425543
1.646168	0.04420005
1.646261	0.04414466
1.646353	0.04408927
1.646446	0.04403388
1.646538	0.04397849
1.646631	0.0439231
1.646723	0.04386771
1.646816	0.04381233
1.646908	0.04375694
1.647001	0.04370155
1.647093	0.04364616
1.647186	0.04359077
1.647278	0.04353538
1.647371	0.04347999
1.647464	0.04342461
1.647556	0.04336922
1.647649	0.04331383
1.647741	0.04325844
1.647834	0.04320305
1.647926	0.04314766
1.648019	0.04309228
1.648111	0.04303689
1.648204	0.0429815
1.648296	0.04292611
1.648389	0.04287072
1.648481	0.04281533
1.648574	0.04275994
1.648666	0.04270456
1.648759	0.04264917
1.648851	0.04259378
1.648944	0.04253839
1.649036	0.042483
1.649129	0.04242761
1.649221	0.04237222
1.649314	0.04231684
1.649406	0.04226145
1.649499	0.04220606
1.649592	0.04215067
1.649684	0.04209528
1.649777	0.04203989
1.649869	0.0419845
1.649962	0.04192912
1.650054	0.04187373
1.650147	0.04181834
1.650239	0.04176295
1.650332	0.04170756
1.650424	0.04165217
1.650517	0.04159678
1.650609	0.0415414
1.650702	0.04148601
1.650794	0.04143062
1.650887	0.04137523
1.650979	0.04131984
1.651072	0.04126445
1.651164	0.04120907
1.651257	0.04115368
1.651349	0.04109829
1.651442	0.0410429
1.651534	0.04098751
1.651627	0.04093212
1.65172	0.04087673
1.651812	0.04082135
1.651905	0.04076596
1.651997	0.04071057
1.65209	0.04065518
1.652182	0.04059979
1.652275	0.0405444
1.652367	0.04048901
1.65246	0.04043363
1.652552	0.04037824
1.652645	0.04032285
1.652737	0.04026746
1.65283	0.04021207
1.652922	0.04015668
1.653015	0.04010129
1.653107	0.04004591
1.6532	0.03999052
1.653292	0.03993513
1.653385	0.03987974
1.653477	0.03982435
1.65357	0.03976896
1.653662	0.03971357
1.653755	0.03965819
1.653847	0.0396028
1.65394	0.03954741
1.654033	0.03949202
1.654125	0.03943663
1.654218	0.03938124
1.65431	0.03932586
1.654403	0.03927047
1.654495	0.03921508
1.654588	0.03915969
1.65468	0.0391043
1.654773	0.03904891
1.654865	0.03899352
1.654958	0.03893814
1.65505	0.03888275
1.655143	0.03882736
1.655235	0.03877197
1.655328	0.03871658
1.65542	0.03866119
1.655513	0.0386058
1.655605	0.03855042
1.655698	0.03849503
1.65579	0.03843964
1.655883	0.03838425
1.655975	0.03832886
1.656068	0.03827347
1.656161	0.03821808
1.656253	0.0381627
1.656253	0.0381627
