# Wavelength	Transmission
1.765369	82.92806
1.765755	82.81683
1.765756	82.92769
1.765758	83.03856
1.766137	82.48387
1.766523	82.37264
1.766905	82.03968
1.767289	81.81759
1.767666	81.15204
1.76805	80.92995
1.768053	81.15168
1.768055	81.26254
1.76843	80.48613
1.768434	80.70786
1.768435	80.81872
1.768813	80.15317
1.769198	80.04194
1.76958	79.70898
1.769959	79.1543
1.770341	78.82134
1.770722	78.37752
1.771097	77.60111
1.771104	78.04456
1.771108	78.26629
1.771109	78.37715
1.771111	78.48802
1.771468	76.49211
1.771476	77.04643
1.77148	77.26815
1.771481	77.37902
1.771483	77.48988
1.771841	75.60484
1.772218	74.93929
1.772594	74.16288
1.772971	73.49734
1.773343	72.4992
1.773714	71.50106
1.774085	70.39206
1.77446	69.61565
1.774467	70.05911
1.77447	70.28083
1.774472	70.3917
1.774474	70.50256
1.774822	67.95234
1.775192	66.84334
1.775557	65.40175
1.775924	64.07103
1.776287	62.51857
1.776304	63.62721
1.776313	64.18152
1.776318	64.51411
1.77632	64.62497
1.776321	64.73584
1.776633	59.85749
1.777012	59.30281
1.777377	57.86122
1.777389	58.63726
1.777396	59.08071
1.777399	59.30244
1.777401	59.4133
1.777728	55.53273
1.77811	55.19977
1.778116	55.53236
1.778119	55.75408
1.778121	55.86495
1.778131	56.53013
1.778463	52.98214
1.77883	51.65141
1.779195	50.20982
1.779564	48.98996
1.779574	49.65514
1.779579	49.98773
1.779583	50.20946
1.779584	50.32032
1.779941	48.32441
1.779943	48.43528
1.779944	48.54614
1.780272	44.66556
1.780643	43.66743
1.780657	44.55433
1.780664	44.99779
1.780667	45.21951
1.780669	45.33037
1.780671	45.44124
1.780998	41.56066
1.781012	42.44757
1.781019	42.89102
1.781022	43.11274
1.781024	43.22361
1.781363	40.11907
1.781739	39.34266
1.781747	39.89698
1.781751	40.1187
1.781752	40.22957
1.781754	40.34043
1.782097	37.45762
1.782469	36.45948
1.782479	37.12466
1.782484	37.45725
1.782486	37.56812
1.782488	37.67898
1.782822	34.24185
1.783197	33.46544
1.783204	33.9089
1.783207	34.13062
1.783209	34.24149
1.783578	33.02162
1.78391	29.47364
1.784294	29.25154
1.784304	29.91672
1.784309	30.24931
1.784311	30.36017
1.784313	30.47104
1.784659	27.80995
1.784668	28.36427
1.784671	28.586
1.784673	28.69686
1.784674	28.80772
1.785026	26.47923
1.785404	25.92454
1.785413	26.47886
1.785417	26.70059
1.785418	26.81145
1.78542	26.92231
1.785787	25.59159
1.785788	25.70245
1.786129	22.70878
1.78614	23.37396
1.786145	23.70655
1.786148	23.92827
1.78615	24.03914
1.786491	21.04546
1.786873	20.71251
1.78688	21.15596
1.786884	21.37768
1.786885	21.48855
1.78724	19.38178
1.787249	19.9361
1.78725	20.04696
1.787638	20.04659
1.787989	17.7181
1.787996	18.16155
1.787999	18.38328
1.788001	18.49414
1.788003	18.605
1.788364	16.94169
1.788741	16.27614
1.788747	16.60873
1.78875	16.83046
1.788752	16.94132
1.789112	15.16714
1.78912	15.72146
1.789124	15.94318
1.789125	16.05405
1.789127	16.16491
1.789482	14.05814
1.789864	13.72518
1.789867	13.94691
1.789869	14.05777
1.790233	12.50532
1.790239	12.94877
1.790243	13.1705
1.790245	13.28136
1.79061	11.83978
1.790615	12.17236
1.790616	12.28323
1.790618	12.39409
1.790988	11.28509
1.790992	11.50682
1.790994	11.61768
1.791367	10.73041
1.791369	10.84127
1.791746	10.17572
1.79213	9.95363
1.79251	9.50981
1.792891	9.065989
1.792896	9.398578
1.792899	9.620305
1.792901	9.731168
1.793261	7.95699
1.793647	7.845759
1.793648	7.956622
1.794026	7.291075
1.794027	7.401938
1.794029	7.512801
1.794406	6.847254
1.794792	6.736023
1.794793	6.846886
1.795172	6.292203
1.795174	6.403066
1.795176	6.513929
1.795553	5.848382
1.795937	5.626288
1.79594	5.848014
1.795942	5.958877
1.796315	5.071604
1.796317	5.182467
1.796319	5.29333
1.796699	4.84951
1.796701	4.960373
1.797083	4.627415
1.797466	4.294458
1.797851	4.183227
1.798237	4.071995
1.798621	3.849901
1.799006	3.73867
1.79939	3.516575
1.799776	3.405344
1.799778	3.516207
1.79978	3.62707
1.800158	3.072387
1.800542	2.850292
1.800926	2.628198
1.801312	2.516967
1.801314	2.62783
1.801696	2.294873
1.802081	2.183641
1.802467	2.07241
1.802853	1.961179
1.803238	1.849948
1.803626	1.84958
1.80401	1.627485
1.804397	1.627117
1.804784	1.626749
1.805168	1.404655
1.805556	1.404287
1.805941	1.293055
1.806329	1.292687
1.806714	1.181456
1.8071	1.070225
1.807488	1.069857
1.807875	1.069489
1.808261	0.9582573
1.808648	0.9578892
1.809034	0.846658
1.809421	0.8462899
1.809807	0.7350586
1.810194	0.7346905
1.810581	0.7343224
1.810967	0.6230912
1.811354	0.6227231
1.81174	0.5114918
1.812127	0.5111237
1.812513	0.3998925
1.8129	0.3995244
1.813288	0.3991563
1.813675	0.3987882
1.814061	0.287557
1.814448	0.2871888
1.814836	0.2868207
1.815223	0.2864526
1.81561	0.2860845
1.815998	0.2857164
1.816385	0.2853483
1.816773	0.2849802
1.81716	0.2846121
1.817546	0.1733808
1.817933	0.1730127
1.81832	0.1726446
1.818706	0.06141338
1.819093	0.06104527
1.819481	0.06067715
1.819868	0.06030904
1.820255	0.05994093
1.820643	0.05957282
1.82103	0.05920471
1.821418	0.05883659
1.821805	0.05846848
1.822191	-0.05276274
1.822578	-0.05313086
1.822965	-0.05349897
1.823353	-0.05386708
1.82374	-0.05423519
1.824128	-0.0546033
1.824515	-0.05497142
1.824902	-0.05533953
1.82529	-0.05570764
1.825677	-0.05607575
1.826064	-0.05644386
1.826452	-0.05681198
1.826839	-0.05718009
1.827227	-0.0575482
1.827614	-0.05791631
1.828001	-0.05828443
1.828389	-0.05865254
1.828776	-0.05902065
1.829163	-0.05938876
1.829551	-0.05975687
1.829938	-0.06012499
1.830326	-0.0604931
1.830713	-0.06086121
1.8311	-0.06122932
1.831488	-0.06159743
1.831875	-0.06196555
1.832262	-0.06233366
1.83265	-0.06270177
1.833037	-0.06306988
1.833425	-0.063438
1.833812	-0.06380611
1.834199	-0.06417422
1.834587	-0.06454233
1.834974	-0.06491044
1.835361	-0.06527856
1.835749	-0.06564667
1.836136	-0.06601478
1.836524	-0.06638289
1.836911	-0.06675101
1.837298	-0.06711912
1.837686	-0.06748723
1.838073	-0.06785534
1.83846	-0.06822345
1.838848	-0.06859157
1.839235	-0.06895968
1.839623	-0.06932779
1.84001	-0.0696959
1.840397	-0.07006401
1.840785	-0.07043213
1.841172	-0.07080024
1.841559	-0.07116835
1.841947	-0.07153646
1.842334	-0.07190458
1.842722	-0.07227269
1.843109	-0.0726408
1.843496	-0.07300891
1.843884	-0.07337702
1.844271	-0.07374514
1.844659	-0.07411325
1.845046	-0.07448136
1.845433	-0.07484947
1.845821	-0.07521758
1.846208	-0.0755857
1.846595	-0.07595381
1.846983	-0.07632192
1.84737	-0.07669003
1.847758	-0.07705815
1.848145	-0.07742626
1.848532	-0.07779437
1.84892	-0.07816248
1.849307	-0.07853059
1.849694	-0.07889871
1.850082	-0.07926682
1.850469	-0.07963493
1.850857	-0.08000304
1.851244	-0.08037116
1.851631	-0.08073927
1.852019	-0.08110738
1.852406	-0.08147549
1.852793	-0.0818436
1.853181	-0.08221172
1.853568	-0.08257983
1.853956	-0.08294794
1.854343	-0.08331605
1.85473	-0.08368416
1.855118	-0.08405228
1.855505	-0.08442039
1.855892	-0.0847885
1.85628	-0.08515661
1.856667	-0.08552473
1.857055	-0.08589284
1.857442	-0.08626095
1.857829	-0.08662906
1.858217	-0.08699717
1.858604	-0.08736529
1.858991	-0.0877334
1.859379	-0.08810151
1.859766	-0.08846962
1.860154	-0.08883773
1.860541	-0.08920585
1.860928	-0.08957396
1.861316	-0.08994207
1.861703	-0.09031018
1.86209	-0.0906783
1.862478	-0.09104641
1.862865	-0.09141452
1.863253	-0.09178263
1.86364	-0.09215074
1.864027	-0.09251886
1.864415	-0.09288697
1.864802	-0.09325508
1.865189	-0.09362319
1.865577	-0.09399131
1.865964	-0.09435942
1.866352	-0.09472753
1.866739	-0.09509564
1.867126	-0.09546375
1.867514	-0.09583187
1.867901	-0.09619998
1.868288	-0.09656809
1.868676	-0.0969362
1.869063	-0.09730431
1.869451	-0.09767243
1.869838	-0.09804054
1.870225	-0.09840865
1.870613	-0.09877676
1.871	-0.09914488
1.871388	-0.09951299
1.871775	-0.0998811
1.872162	-0.1002492
1.87255	-0.1006173
1.872937	-0.1009854
1.873324	-0.1013535
1.873712	-0.1017217
1.874099	-0.1020898
1.874487	-0.1024579
1.874874	-0.102826
1.875261	-0.1031941
1.875649	-0.1035622
1.876036	-0.1039303
1.876423	-0.1042984
1.876811	-0.1046666
1.876812	0.006196555
1.8772	0.005828443
1.877587	0.00546033
1.877973	-0.1057709
1.87836	-0.106139
1.878748	-0.1065071
1.879135	-0.1068752
1.879522	-0.1072433
1.87991	-0.1076115
1.880297	-0.1079796
1.880299	0.002883545
1.880686	0.002515433
1.881072	-0.1087158
1.881459	-0.1090839
1.881847	-0.109452
1.882234	-0.1098201
1.882621	-0.1101882
1.883009	-0.1105564
1.883396	-0.1109245
1.883784	-0.1112926
1.884171	-0.1116607
1.884558	-0.1120288
1.884946	-0.1123969
1.885333	-0.112765
1.88572	-0.1131331
1.886108	-0.1135012
1.886495	-0.1138694
1.886883	-0.1142375
1.88727	-0.1146056
1.887657	-0.1149737
1.888045	-0.1153418
1.888432	-0.1157099
1.888819	-0.116078
1.889207	-0.1164461
1.889594	-0.1168143
1.889982	-0.1171824
1.890369	-0.1175505
1.890756	-0.1179186
1.891144	-0.1182867
1.891531	-0.1186548
1.891918	-0.1190229
1.892306	-0.119391
1.892693	-0.1197592
1.893081	-0.1201273
1.893468	-0.1204954
1.893855	-0.1208635
1.894243	-0.1212316
1.894244	-0.01036849
1.894632	-0.0107366
1.895019	-0.01110472
1.895405	-0.1223359
1.895792	-0.1227041
1.895794	-0.01184094
1.896181	-0.01220905
1.896569	-0.01257717
1.896956	-0.01294528
1.897343	-0.01331339
1.897731	-0.0136815
1.898118	-0.01404961
1.898506	-0.01441773
1.898893	-0.01478584
1.89928	-0.01515395
1.899666	-0.1263852
1.900053	-0.1267533
1.900441	-0.1271214
1.900442	-0.01625829
1.90083	-0.0166264
1.901217	-0.01699451
1.901605	-0.01736262
1.901992	-0.01773074
1.902379	-0.01809885
1.902767	-0.01846696
1.903154	-0.01883507
1.903541	-0.01920318
1.903927	-0.1304344
1.904315	-0.1308025
1.904702	-0.1311706
1.905089	-0.1315387
1.905477	-0.1319069
1.905478	-0.02104375
1.905866	-0.02141186
1.906253	-0.02177997
1.90664	-0.02214808
1.907028	-0.02251619
1.907415	-0.02288431
1.907803	-0.02325242
1.90819	-0.02362053
1.908577	-0.02398864
1.908965	-0.02435675
1.909352	-0.02472487
1.90974	-0.02509298
1.910127	-0.02546109
1.910514	-0.0258292
1.910902	-0.02619732
1.911289	-0.02656543
1.911676	-0.02693354
1.912064	-0.02730165
1.912451	-0.02766976
1.912839	-0.02803788
1.913226	-0.02840599
1.913613	-0.0287741
1.914001	-0.02914221
1.914001	-0.02914221
