# Wavelength	Transmission
2.209715	93.98812
2.210102	93.98782
2.210487	93.87603
2.210874	93.87572
2.210875	93.9872
2.211262	93.98689
2.211649	93.98658
2.212036	93.98627
2.212423	93.98597
2.21281	93.98566
2.213197	93.98535
2.213583	93.87356
2.21397	93.87325
2.214357	93.87294
2.214744	93.87264
2.215131	93.87233
2.215518	93.87202
2.215905	93.87171
2.215906	93.98319
2.216293	93.98289
2.21668	93.98258
2.217067	93.98227
2.217454	93.98196
2.217841	93.98165
2.218228	93.98134
2.218229	94.09283
2.218616	94.09252
2.219003	94.09221
2.21939	94.0919
2.219777	94.09159
2.220164	94.09129
2.220551	94.09098
2.220936	93.97919
2.221323	93.97888
2.22171	93.97857
2.222097	93.97826
2.222484	93.97796
2.222871	93.97765
2.223258	93.97734
2.223645	93.97703
2.224032	93.97672
2.224419	93.97641
2.22442	94.0879
2.224807	94.08759
2.225194	94.08728
2.225581	94.08697
2.225968	94.08666
2.226355	94.08636
2.226742	94.08605
2.227127	93.97426
2.227514	93.97395
2.227901	93.97364
2.228288	93.97333
2.228675	93.97303
2.229062	93.97272
2.229449	93.97241
2.229836	93.9721
2.229837	94.08358
2.230224	94.08327
2.230611	94.08297
2.230997	93.97118
2.231384	93.97087
2.231771	93.97056
2.232158	93.97025
2.232545	93.96994
2.232932	93.96964
2.233319	93.96933
2.233706	93.96902
2.234093	93.96871
2.234479	93.9684
2.234866	93.96809
2.234868	94.07958
2.235255	94.07927
2.235642	94.07896
2.236029	94.07865
2.236416	94.07834
2.236802	94.07804
2.237189	94.07773
2.237191	94.18921
2.237578	94.1889
2.237965	94.18859
2.23835	94.0768
2.238737	94.0765
2.239124	94.07619
2.23951	93.9644
2.239897	93.96409
2.240284	93.96378
2.240671	93.96347
2.241058	93.96316
2.241445	93.96286
2.241832	93.96255
2.242218	93.96224
2.242605	93.96193
2.242992	93.96162
2.243379	93.96132
2.243766	93.96101
2.244153	93.9607
2.24454	93.96039
2.244927	93.96008
2.245314	93.95978
2.245701	93.95947
2.246088	93.95916
2.246475	93.95885
2.246862	93.95854
2.247249	93.95823
2.247636	93.95793
2.248023	93.95762
2.24841	93.95731
2.248797	93.957
2.249184	93.95669
2.249571	93.95639
2.249957	93.95608
2.250344	93.95577
2.250731	93.95546
2.250733	94.06694
2.25112	94.06664
2.251507	94.06633
2.251894	94.06602
2.25228	94.06571
2.252667	94.0654
2.252669	94.17688
2.253056	94.17658
2.253443	94.17627
2.25383	94.17596
2.254217	94.17565
2.254603	94.17534
2.25499	94.17504
2.255377	94.17473
2.255764	94.17442
2.256151	94.17411
2.256538	94.1738
2.256925	94.17349
2.256926	94.28498
2.257313	94.28467
2.2577	94.28436
2.258087	94.28405
2.258474	94.28374
2.258861	94.28344
2.259248	94.28313
2.259635	94.28282
2.260022	94.28251
2.260023	94.39399
2.26041	94.39369
2.260797	94.39338
2.261184	94.39307
2.261571	94.39276
2.261958	94.39245
2.262345	94.39214
2.262346	94.50363
2.262733	94.50332
2.26312	94.50301
2.263507	94.5027
2.263894	94.50239
2.264281	94.50209
2.264668	94.50178
2.265054	94.38999
2.265441	94.38968
2.265826	94.27789
2.265828	94.38937
2.266215	94.38906
2.266602	94.38875
2.266988	94.38845
2.267375	94.38814
2.267762	94.38783
2.268149	94.38752
2.268535	94.27573
2.268922	94.27542
2.269309	94.27512
2.269696	94.27481
2.270083	94.2745
2.27047	94.27419
2.270857	94.27388
2.271244	94.27358
2.271629	94.16179
2.272016	94.16148
2.272402	94.04969
2.272788	93.9379
2.273173	93.82611
2.27356	93.8258
2.273946	93.71401
2.274331	93.60222
2.274717	93.49043
2.275103	93.37864
2.275488	93.26685
2.275874	93.15506
2.276258	92.93179
2.276644	92.82
2.27703	92.70821
2.277414	92.48494
2.2778	92.37315
2.278184	92.14988
2.27857	92.03809
2.278953	91.70333
2.279337	91.48006
2.279723	91.36827
2.280107	91.145
2.280492	90.92173
2.280493	91.03321
2.280494	91.14469
2.280872	90.36401
2.281258	90.25222
2.281641	89.91747
2.282026	89.80568
2.28241	89.47093
2.282793	89.13617
2.283178	89.02438
2.283563	88.80111
2.283565	89.02408
2.283567	89.13556
2.283941	88.02043
2.284325	87.79716
2.284705	87.23944
2.285088	86.90469
2.285469	86.34697
2.285848	85.67778
2.28623	85.23154
2.286609	84.56234
2.286614	85.00827
2.286617	85.23123
2.286618	85.34272
2.286986	83.67018
2.28737	83.44691
2.287749	82.77771
2.288131	82.33148
2.288509	81.5508
2.288885	80.65864
2.289266	80.10092
2.289645	79.43172
2.290024	78.76252
2.290404	78.09332
2.290779	77.08968
2.291155	76.19752
2.291533	75.41684
2.291912	74.74764
2.292292	74.07844
2.292662	72.62887
2.293041	71.95967
2.293418	71.06751
2.293423	71.51344
2.293425	71.7364
2.293427	71.84788
2.293428	71.95937
2.293784	69.2835
2.294168	69.06023
2.294542	67.9451
2.294919	67.05294
2.295292	65.82633
2.295666	64.71121
2.296042	63.81905
2.296412	62.36948
2.296786	61.25435
2.297155	59.6933
2.297528	58.46669
2.297902	57.35157
2.298278	56.45941
2.298658	55.79021
2.299029	54.45212
2.299389	52.1107
2.299763	50.99557
2.300136	49.76896
2.300508	48.54236
2.300882	47.42723
2.30126	46.64655
2.301629	45.0855
2.301997	43.41297
2.302374	42.63229
2.302382	43.30118
2.302386	43.63562
2.302387	43.7471
2.302389	43.85859
2.302741	40.84827
2.303119	40.06759
2.30349	38.7295
2.303863	37.5029
2.304241	36.72222
2.304609	35.16116
2.304983	34.04604
2.305361	33.26536
2.305369	33.93425
2.305373	34.26869
2.305374	34.38018
2.305376	34.49166
2.305726	31.36986
2.306111	31.14659
2.306116	31.59252
2.306118	31.81548
2.30612	31.92696
2.306473	29.02813
2.306855	28.5819
2.307234	27.9127
2.307613	27.2435
2.307618	27.68943
2.307621	27.91239
2.307622	28.02387
2.307623	28.13535
2.307979	25.45948
2.308359	24.79029
2.308736	24.00961
2.309113	23.11744
2.309118	23.56337
2.309122	23.89782
2.309123	24.0093
2.309125	24.12078
2.309501	23.22862
2.309503	23.3401
2.309858	20.66423
2.310243	20.44096
2.310619	19.5488
2.310999	18.8796
2.311379	18.32188
2.311388	19.10226
2.311393	19.54818
2.311396	19.77115
2.311397	19.88263
2.311749	16.87231
2.312134	16.64904
2.312137	16.98349
2.312139	17.09497
2.31214	17.20645
2.312509	15.6454
2.312514	16.09133
2.312517	16.31429
2.312518	16.42577
2.312887	14.86472
2.313269	14.41848
2.313649	13.86077
2.314029	13.30305
2.314409	12.63385
2.31479	12.18762
2.315171	11.6299
2.315175	11.96435
2.315176	12.07583
2.315177	12.18731
2.31555	10.9607
2.315933	10.62595
2.315936	10.84891
2.315937	10.96039
2.315938	11.07188
2.316312	9.956751
2.316697	9.733479
2.317079	9.287244
2.317462	8.952491
2.317845	8.617738
2.317849	8.952183
2.317851	9.175146
2.317852	9.286628
2.318223	7.837058
2.318609	7.83675
2.318611	7.948232
2.318612	8.059713
2.318989	7.167552
2.318991	7.390515
2.318993	7.501997
2.319372	6.832798
2.319756	6.609527
2.320142	6.497737
2.320144	6.7207
2.320146	6.832182
2.320522	5.940021
2.320908	5.828231
2.321291	5.493477
2.321294	5.716441
2.321295	5.827923
2.321673	5.047243
2.322058	4.935453
2.32206	5.046934
2.322061	5.158416
2.322441	4.6007
2.322828	4.600391
2.32283	4.711873
2.323213	4.37712
2.3236	4.376812
2.323982	3.930577
2.324367	3.818787
2.324368	3.930269
2.32475	3.484034
2.325137	3.483726
2.325138	3.595207
2.325522	3.260454
2.325907	3.148664
2.326293	3.036875
2.326679	2.925085
2.327064	2.813295
2.32745	2.701505
2.327835	2.589715
2.328221	2.477926
2.328222	2.589407
2.328605	2.254654
2.328992	2.254346
2.329378	2.142556
2.329764	2.030766
2.330149	1.918976
2.330536	1.918668
2.330922	1.806878
2.331308	1.695089
2.331695	1.694781
2.33208	1.582991
2.332466	1.471201
2.332853	1.470893
2.333239	1.359103
2.333626	1.358795
2.334011	1.247005
2.334398	1.246697
2.334784	1.134907
2.335171	1.134599
2.335556	1.022809
2.335943	1.022501
2.33633	1.022193
2.336716	0.910403
2.337103	0.9100949
2.33749	0.9097867
2.337875	0.7979969
2.338262	0.7976888
2.338648	0.685899
2.339035	0.6855908
2.339421	0.573801
2.339808	0.5734929
2.340193	0.4617031
2.34058	0.4613949
2.340967	0.4610868
2.341354	0.4607787
2.34174	0.3489888
2.342127	0.3486807
2.342514	0.3483726
2.342901	0.3480644
2.343286	0.2362746
2.343673	0.2359665
2.34406	0.2356584
2.344447	0.2353502
2.344834	0.2350421
2.345221	0.234734
2.345607	0.1229442
2.345994	0.122636
2.346381	0.1223279
2.346768	0.1220198
2.347155	0.1217116
2.347541	0.1214035
2.347928	0.1210954
2.348315	0.1207872
2.348702	0.1204791
2.349089	0.120171
2.349476	0.1198628
2.349863	0.1195547
2.35025	0.1192466
2.350637	0.1189385
2.351024	0.1186303
2.35141	0.006840502
2.351797	0.006532371
2.352184	0.00622424
2.352571	0.00591611
2.352958	0.005607979
2.353344	0.005299848
2.353731	0.004991717
2.354118	0.004683587
2.354505	0.004375456
2.354892	0.004067325
2.355279	0.003759195
2.355666	0.003451064
2.356053	0.003142933
2.356439	-0.1086469
2.356826	-0.108955
2.356827	0.002526672
2.357214	0.002218541
2.357601	0.00191041
2.357988	0.00160228
2.358375	0.001294149
2.358762	0.000986018
2.359149	0.000677888
2.359536	0.000369757
2.359921	-0.1114201
2.360308	-0.1117282
2.36031	-0.000246505
2.360697	-0.000554635
2.361083	-0.000862766
2.36147	-0.001170897
2.361857	-0.001479027
2.362244	-0.001787158
2.362631	-0.002095289
2.363018	-0.00240342
2.363405	-0.00271155
2.363792	-0.003019681
2.364179	-0.003327812
2.364566	-0.003635942
2.364953	-0.003944073
2.36534	-0.004252204
2.365727	-0.004560334
2.366114	-0.004868465
2.366501	-0.005176596
2.366888	-0.005484727
2.367275	-0.005792857
2.36766	-0.1175827
2.367662	-0.006100988
2.368049	-0.006409119
2.368436	-0.006717249
2.368822	-0.00702538
2.369209	-0.007333511
2.369596	-0.007641642
2.369983	-0.007949772
2.37037	-0.008257903
2.370757	-0.008566034
2.371144	-0.008874164
2.371531	-0.009182295
2.371918	-0.009490426
2.372305	-0.009798556
2.372692	-0.01010669
2.373079	-0.01041482
2.373466	-0.01072295
2.373853	-0.01103108
2.37424	-0.01133921
2.374627	-0.01164734
2.375014	-0.01195547
2.375401	-0.0122636
2.375788	-0.01257173
2.376175	-0.01287986
2.376561	-0.01318799
2.376948	-0.01349612
2.377335	-0.01380426
2.377722	-0.01411239
2.378109	-0.01442052
2.378496	-0.01472865
2.378883	-0.01503678
2.37927	-0.01534491
2.379657	-0.01565304
2.380044	-0.01596117
2.380431	-0.0162693
2.380818	-0.01657743
2.381205	-0.01688556
2.381592	-0.01719369
2.381979	-0.01750182
2.382366	-0.01780995
2.382753	-0.01811809
2.38314	-0.01842622
2.383527	-0.01873435
2.383914	-0.01904248
2.3843	-0.01935061
2.384687	-0.01965874
2.385074	-0.01996687
2.385461	-0.020275
2.385848	-0.02058313
2.386235	-0.02089126
2.386622	-0.02119939
2.387009	-0.02150752
2.387396	-0.02181565
2.387783	-0.02212378
2.38817	-0.02243192
2.388557	-0.02274005
2.388944	-0.02304818
2.389331	-0.02335631
2.389718	-0.02366444
2.390105	-0.02397257
2.390492	-0.0242807
2.390879	-0.02458883
2.391266	-0.02489696
2.391653	-0.02520509
2.39204	-0.02551322
2.392426	-0.02582135
2.392813	-0.02612948
2.3932	-0.02643761
2.393587	-0.02674575
2.393974	-0.02705388
2.394361	-0.02736201
2.394748	-0.02767014
2.395135	-0.02797827
2.395522	-0.0282864
2.395909	-0.02859453
2.396296	-0.02890266
2.396683	-0.02921079
2.39707	-0.02951892
2.397457	-0.02982705
2.397844	-0.03013518
2.398231	-0.03044331
2.398618	-0.03075144
2.399005	-0.03105958
2.399392	-0.03136771
2.399779	-0.03167584
2.39978	0.07980585
2.400167	0.07949772
2.400554	0.07918959
2.400941	0.07888146
2.401328	0.07857333
2.401713	-0.03321649
2.4021	-0.03352462
2.402487	-0.03383275
2.402874	-0.03414088
2.403261	-0.03444901
2.403648	-0.03475714
2.404035	-0.03506527
2.404036	0.07641642
2.404423	0.07610828
2.404809	-0.03568154
2.405196	-0.03598967
2.405583	-0.0362978
2.40597	-0.03660593
2.406357	-0.03691406
2.406744	-0.03722219
2.407131	-0.03753032
2.407518	-0.03783845
2.407904	-0.03814658
2.408291	-0.03845471
2.408678	-0.03876284
2.409065	-0.03907097
2.409452	-0.0393791
2.409839	-0.03968724
2.410226	-0.03999537
2.410613	-0.0403035
2.411	-0.04061163
2.411001	0.07087006
2.411388	0.07056193
2.411775	0.0702538
2.412162	0.06994567
2.412549	0.06963754
2.412936	0.06932941
2.413323	0.06902128
2.41371	0.06871315
2.414097	0.06840502
2.414484	0.06809689
2.414871	0.06778876
2.415258	0.06748062
2.415645	0.06717249
2.416032	0.06686436
2.416419	0.06655623
2.416806	0.0662481
2.417193	0.06593997
2.41758	0.06563184
2.417966	0.06532371
2.418353	0.06501558
2.41874	0.06470745
2.419127	0.06439932
2.419514	0.06409119
2.419901	0.06378306
2.420288	0.06347493
2.420675	0.06316679
2.421062	0.06285866
2.421449	0.06255053
2.421836	0.0622424
2.422223	0.06193427
2.42261	0.06162614
2.422997	0.06131801
2.423384	0.06100988
2.423771	0.06070175
2.424158	0.06039362
2.424545	0.06008549
2.424932	0.05977736
2.425317	-0.05201246
2.425704	-0.05232059
2.425705	0.0591611
2.426092	0.05885296
2.426479	0.05854483
2.426866	0.0582367
2.427253	0.05792857
2.42764	0.05762044
2.428027	0.05731231
2.428414	0.05700418
2.428801	0.05669605
2.429188	0.05638792
2.429575	0.05607979
2.429962	0.05577166
2.430349	0.05546353
2.430736	0.0551554
2.431123	0.05484727
2.43151	0.05453914
2.431897	0.054231
2.432284	0.05392287
2.432671	0.05361474
2.433058	0.05330661
2.433445	0.05299848
2.433831	0.05269035
2.434218	0.05238222
2.434605	0.05207409
2.434992	0.05176596
2.435379	0.05145783
2.435766	0.0511497
2.436153	0.05084157
2.43654	0.05053344
2.436927	0.05022531
2.437314	0.04991717
2.437701	0.04960904
2.438088	0.04930091
2.438475	0.04899278
2.438862	0.04868465
2.439249	0.04837652
2.439636	0.04806839
2.440023	0.04776026
2.44041	0.04745213
2.440797	0.047144
2.441184	0.04683587
2.44157	0.04652774
2.441957	0.04621961
2.442344	0.04591148
2.442731	0.04560334
2.443118	0.04529521
2.443505	0.04498708
2.443892	0.04467895
2.444279	0.04437082
2.444666	0.04406269
2.445053	0.04375456
2.44544	0.04344643
2.445827	0.0431383
2.446214	0.04283017
2.446601	0.04252204
2.446988	0.04221391
2.447375	0.04190578
2.447762	0.04159765
2.448149	0.04128951
2.448536	0.04098138
2.448923	0.04067325
2.449309	0.04036512
2.449696	0.04005699
2.450083	0.03974886
2.45047	0.03944073
2.450857	0.0391326
2.451244	0.03882447
2.451631	0.03851634
2.451632	0.149998
2.452019	0.1496899
2.452406	0.1493818
2.452793	0.1490736
2.45318	0.1487655
2.453566	0.03697568
2.453953	0.03666755
2.45434	0.03635942
2.454727	0.03605129
2.455114	0.03574316
2.455115	0.1472249
2.455502	0.1469167
2.455888	0.0351269
2.456275	0.03481877
2.456662	0.03451064
2.457048	0.03420251
2.457435	0.03389438
2.457822	0.03358625
2.458209	0.03327812
2.458211	0.1447598
2.458598	0.1444517
2.458985	0.1441435
2.459371	0.1438354
2.459758	0.1435273
2.460145	0.1432192
2.460532	0.142911
2.460919	0.1426029
2.461305	0.03081307
2.461692	0.03050494
2.461693	0.1419866
2.46208	0.1416785
2.462467	0.1413704
2.462853	0.02958055
2.46324	0.02927242
2.463241	0.1407541
2.463628	0.140446
2.464015	0.1401378
2.464402	0.1398297
2.464788	0.02803989
2.465174	0.02773176
2.465561	0.02742363
2.465948	0.0271155
2.466335	0.02680737
2.466337	0.1382891
2.466724	0.1379809
2.46711	0.1376728
2.467497	0.1373647
2.467884	0.1370565
2.46827	0.02526672
2.468657	0.02495859
2.469044	0.02465046
2.469431	0.02434233
2.469818	0.0240342
2.470205	0.02372606
2.470592	0.02341793
2.470979	0.0231098
2.471366	0.02280167
2.471753	0.02249354
2.47214	0.02218541
2.472527	0.02187728
2.472913	0.02156915
2.4733	0.02126102
2.473687	0.02095289
2.474074	0.02064476
2.474076	0.1321264
2.474463	0.1318183
2.47485	0.1315102
2.475236	0.1312021
2.475623	0.1308939
2.47601	0.1305858
2.476397	0.1302777
2.476784	0.1299695
2.477171	0.1296614
2.477558	0.1293533
2.477945	0.1290451
2.478332	0.128737
2.478719	0.1284289
2.479106	0.1281207
2.479493	0.1278126
2.47988	0.1275045
2.480267	0.1271964
2.480654	0.1268882
2.481041	0.1265801
2.481428	0.126272
2.481815	0.1259638
2.482202	0.1256557
2.482589	0.1253476
2.482975	0.1250394
2.483362	0.1247313
2.483749	0.1244232
2.484136	0.124115
2.484523	0.1238069
2.48491	0.1234988
2.485297	0.1231907
2.485684	0.1228825
2.486071	0.1225744
2.486458	0.1222663
2.486845	0.1219581
2.487232	0.12165
2.487619	0.1213419
2.488006	0.1210337
2.488393	0.1207256
2.48878	0.1204175
2.489167	0.1201093
2.489554	0.1198012
2.489941	0.1194931
2.490328	0.119185
2.490714	0.1188768
2.491101	0.1185687
2.491488	0.1182606
2.491488	0.1182606
